Time(Iteration),PerturbedHistoryExploration
1360,225.80658877656847
1361,225.96497337702604
1362,226.13609976883617
1363,226.27861497384498
1364,226.4398291153765
1365,226.57804688749894
1366,226.72211607821015
1367,226.81847401464853
1368,226.9479945105404
1369,227.10964354388398
1370,227.30614652662558
1371,227.40802231407883
1372,227.52290646475927
1373,227.71352663058354
1374,227.83831446829632
1375,227.98146391444553
1376,228.17577516217548
1377,228.3434314606267
1378,228.47869567923712
1379,228.68008596589684
1380,228.8475458020851
1381,228.99883354497925
1382,229.13575362810357
1383,229.31071307782446
1384,229.44556862396206
1385,229.57658282213396
1386,229.78284699623993
1387,229.91351077203134
1388,230.00950983295056
1389,230.17986087649155
1390,230.32104713283348
1391,230.40364750311332
1392,230.56324365745573
1393,230.68733245914277
1394,230.82636911790672
1395,231.01188731427305
1396,231.14980341722003
1397,231.29861172930813
1398,231.41340621254108
1399,231.59036071653526
1400,231.7151908351675
1401,231.8227985279011
1402,231.9589057465308
1403,232.11392416629388
1404,232.27138270298104
1405,232.45708774282988
1406,232.61290248926008
1407,232.7620066733179
1408,232.87703579396216
1409,233.02858905617327
1410,233.17283840214367
1411,233.32383442994927
1412,233.4345446734369
1413,233.55575033667657
1414,233.77793847764457
1415,233.87226352576164
1416,234.00234832577158
1417,234.18008846449032
1418,234.27279356736275
1419,234.44903241987726
1420,234.5617947941304
1421,234.6980584934932
1422,234.89774226253266
1423,235.0458510216278
1424,235.13302574280792
1425,235.26255806035647
1426,235.4131855449175
1427,235.57030093084768
1428,235.7302880737072
1429,235.8663305429606
1430,235.97274708651176
1431,236.16222974941502
1432,236.3007549106249
1433,236.4725978231465
1434,236.61027929649336
1435,236.8168960999336
1436,236.9504844632283
1437,237.06664514165305
1438,237.17553817734648
1439,237.3293890436302
1440,237.470864564648
1441,237.5918728013151
1442,237.7199346245107
1443,237.82673895799718
1444,237.9029029036275
1445,238.02908083579774
1446,238.21567256850244
1447,238.40933520509606
1448,238.54172368848185
1449,238.72283343057583
1450,238.87289979039707
1451,239.01202627615413
1452,239.2383645027277
1453,239.36870085358993
1454,239.46644911286572
1455,239.6108596697036
1456,239.75384681177124
1457,239.89025513879778
1458,240.03266323273414
1459,240.21629436708008
1460,240.3684890090487
1461,240.55274543082936
1462,240.71559298433544
1463,240.8525915544304
1464,240.99573720223617
1465,241.1412931404797
1466,241.32789951441583
1467,241.49353110095618
1468,241.58259903503944
1469,241.7169911516337
1470,241.8455415317695
1471,241.98920357106653
1472,242.08819165964343
1473,242.21214154494518
1474,242.34207262559138
1475,242.4552041619267
1476,242.62667894416305
1477,242.74751361151257
1478,242.87720441394268
1479,243.0210716278804
1480,243.20547654691478
1481,243.34927131315084
1482,243.51521649547277
1483,243.6663903248635
1484,243.77040310639873
1485,243.97680811561764
1486,244.10199519726538
1487,244.32228641602197
1488,244.43403936162494
1489,244.56860083379033
1490,244.72276956335162
1491,244.84862219774158
1492,244.98772290675416
1493,245.12372505730747
1494,245.23732534817563
1495,245.34530468486668
1496,245.45327508003712
1497,245.58277678835893
1498,245.69414113257463
1499,245.77562945339713
1500,245.9122280291859
1501,246.092406597451
1502,246.203129261497
1503,246.33494554751775
1504,246.4790868925853
1505,246.59326181023525
1506,246.78171745842178
1507,246.9657977607514
1508,247.1179184897056
1509,247.2347607840692
1510,247.36762344509413
1511,247.539144717047
1512,247.60353395547878
1513,247.72761469284893
1514,247.82937462057652
1515,247.93624094879186
1516,248.0835303409855
1517,248.22709682917716
1518,248.34045220131992
1519,248.4740780981182
1520,248.64436126223285
1521,248.72827772494014
1522,248.9043149815389
1523,249.06257955702858
1524,249.23631565327042
1525,249.42890192161894
1526,249.49506260713247
1527,249.60770621849056
1528,249.73480244366584
1529,249.88478111744325
1530,250.04479167008859
1531,250.15544039122446
1532,250.31141014164342
1533,250.43777828905476
1534,250.60951616345716
1535,250.75753305272573
1536,250.89845377055536
1537,251.0661023859978
1538,251.22890439349354
1539,251.3416718637181
1540,251.51856542755513
1541,251.74354088858723
1542,251.88016917901814
1543,252.09810048846674
1544,252.2302632366242
1545,252.33115321950595
1546,252.53156347162206
1547,252.64623398108694
1548,252.80598844905688
1549,253.0002578327786
1550,253.11519781867037
1551,253.24277707775818
1552,253.44661673218212
1553,253.62957454003526
1554,253.77741151837668
1555,253.91839521966853
1556,254.05591248700222
1557,254.11784664717212
1558,254.27809068478842
1559,254.34917842374733
1560,254.52602975083136
1561,254.70624490004315
1562,254.77992436004564
1563,254.8994856169803
1564,254.9773207716709
1565,255.13257832778112
1566,255.30788046427637
1567,255.46455216924693
1568,255.5798698443551
1569,255.71732871409108
1570,255.8681155445403
1571,256.0412997978027
1572,256.17823902864995
1573,256.3209522640324
1574,256.48414268944526
1575,256.61221246117753
1576,256.7224071400543
1577,256.900377696549
1578,257.0233649132777
1579,257.17862052380804
1580,257.3327550388422
1581,257.46967250620423
1582,257.63629048949593
1583,257.77549119821884
1584,257.93703517727846
1585,258.10626087309447
1586,258.2144206371112
1587,258.4293930439527
1588,258.5884356052916
1589,258.7153652656795
1590,258.9213005285401
1591,259.0353873567542
1592,259.1902026088884
1593,259.31691666454947
1594,259.48974527727523
1595,259.6204193344791
1596,259.778473797951
1597,259.8735602169611
1598,260.0559095185501
1599,260.19865469349446
1600,260.3835946382202
1601,260.5076718785813
1602,260.64740264433806
1603,260.78748840859873
1604,260.9648558295456
1605,261.09821399257623
1606,261.2155419253885
1607,261.3702099771401
1608,261.4845438993714
1609,261.63196063710353
1610,261.73896894945466
1611,261.83954593604943
1612,262.063268351042
1613,262.22073323808416
1614,262.32478777253124
1615,262.49694218298754
1616,262.5900962643258
1617,262.70453230152896
1618,262.83313709021974
1619,262.9409422964304
1620,263.05262263190923
1621,263.27980137120943
1622,263.3811594463143
1623,263.549534108787
1624,263.6694986888991
1625,263.79846568801725
1626,263.91107472565864
1627,264.0369146663967
1628,264.231056268051
1629,264.4106382656429
1630,264.5846477414088
1631,264.6522107786115
1632,264.7558109209218
1633,264.9016779333814
1634,265.05703763229985
1635,265.15493201035076
1636,265.32679752056714
1637,265.4452148940012
1638,265.55596482841105
1639,265.730176556742
1640,265.85355039543117
1641,266.0118590856783
1642,266.1332892480516
1643,266.23940896065875
1644,266.3624311412619
1645,266.4964419953634
1646,266.6008443654167
1647,266.80579920940215
1648,266.9790739575018
1649,267.10711809809834
1650,267.22290058817464
1651,267.3528117664002
1652,267.4691426420371
1653,267.61995514270995
1654,267.79285879979255
1655,267.90774235129226
1656,268.054684679935
1657,268.18923280188045
1658,268.40245051322955
1659,268.484202979011
1660,268.613847494939
1661,268.74759473503707
1662,268.8794573218453
1663,269.0206662551216
1664,269.23611094284064
1665,269.3938158922398
1666,269.5668503144169
1667,269.6725060428031
1668,269.81315963197335
1669,269.887516061903
1670,270.03670148987084
1671,270.1994925567614
1672,270.39168055621906
1673,270.50446046529817
1674,270.6644480553683
1675,270.8111060641234
1676,270.9457486286362
1677,271.11525733827193
1678,271.27876814336355
1679,271.42886392863824
1680,271.6025755709203
1681,271.7590458659454
1682,271.88458827747536
1683,272.02841438121396
1684,272.12517895483353
1685,272.241137369166
1686,272.3627450321365
1687,272.51739728386957
1688,272.724151954883
1689,272.876108518372
1690,273.0116613546651
1691,273.1104108854789
1692,273.2935602536627
1693,273.47746903925156
1694,273.57850543407767
1695,273.7195411447732
1696,273.86603050995996
1697,273.9625956578824
1698,274.1362993042352
1699,274.31994027136886
1700,274.45679686762173
1701,274.6096168175877
1702,274.72123944371043
1703,274.8602534368793
1704,275.00291855506225
1705,275.1590298374568
1706,275.31317997848566
1707,275.4290524650623
1708,275.5791533619869
1709,275.73902772871077
1710,275.85749698159395
1711,276.00775198658675
1712,276.1232135638036
1713,276.2471479045425
1714,276.3338998384241
1715,276.4825773061292
1716,276.64603530329407
1717,276.79750509891875
1718,276.8956899749604
1719,277.0649549881169
1720,277.20626429231726
1721,277.38122406896935
1722,277.5206836149862
1723,277.648170898106
1724,277.75881738730754
1725,277.89347976572196
1726,278.03914778349997
1727,278.22503184675895
1728,278.32155657039493
1729,278.4501670450468
1730,278.6089536987813
1731,278.75330656134076
1732,278.8523559046492
1733,278.99424423997164
1734,279.11089923009047
1735,279.2703420519958
1736,279.4150274302455
1737,279.5398391774527
1738,279.71363780122044
1739,279.8337728020666
1740,279.9505777121857
1741,280.0491956052574
1742,280.156589743268
1743,280.29993610946656
1744,280.4487507370634
1745,280.5946198661059
1746,280.6999664416263
1747,280.79065917676417
1748,280.9207195698193
1749,281.048862514038
1750,281.2266005127975
1751,281.34899568091214
1752,281.5390448003943
1753,281.6557134581315
1754,281.84798760247713
1755,281.92745388020046
1756,282.0548336505376
1757,282.2098570924021
1758,282.34678851508136
1759,282.51192417803134
1760,282.6256359295932
1761,282.74139532811625
1762,282.85943868469593
1763,282.928361631249
1764,283.05485170677673
1765,283.148736261898
1766,283.2581439847818
1767,283.37902028177683
1768,283.5041933805462
1769,283.63441691683073
1770,283.819316293441
1771,283.98064145145815
1772,284.15651305228533
1773,284.3076579223506
1774,284.4100577032967
1775,284.5165345113926
1776,284.6359781078122
1777,284.7351730691551
1778,284.89632868101387
1779,285.0553503637726
1780,285.2107587306555
1781,285.36531275961534
1782,285.5004264558513
1783,285.6283215165799
1784,285.79196891120364
1785,285.8863036647626
1786,286.06031781803347
1787,286.1706831617663
1788,286.2907982417484
1789,286.4228100944971
1790,286.56731993649817
1791,286.675600081243
1792,286.8184383508502
1793,286.92759964621257
1794,287.07407689856694
1795,287.21899689754537
1796,287.4133341486662
1797,287.5259611296745
1798,287.6422889973988
1799,287.84515252562477
1800,288.0078673823517
1801,288.0824098717429
1802,288.2069876639296
1803,288.2693540545257
1804,288.378365434617
1805,288.47570977125645
1806,288.68148514838833
1807,288.76986435828564
1808,288.8817072908945
1809,288.9574585215055
1810,289.0838481845474
1811,289.23278950492056
1812,289.39317579255385
1813,289.5548673619446
1814,289.74438324441405
1815,289.88034876464246
1816,289.95601547645833
1817,290.1715411669778
1818,290.24011586531066
1819,290.3886741921922
1820,290.51046120706854
1821,290.6633834336392
1822,290.8316049344775
1823,290.94398858422886
1824,291.1320353052388
1825,291.2577262276921
1826,291.3547635946444
1827,291.4709945087141
1828,291.580886343775
1829,291.76375590677856
1830,291.9371423432493
1831,292.06457539570374
1832,292.2119634670972
1833,292.37434936021305
1834,292.52803440271043
1835,292.6782267497803
1836,292.8048321612878
1837,292.9327171619485
1838,293.035710361905
1839,293.13613536123535
1840,293.2274377229831
1841,293.33676551505243
1842,293.45452865089385
1843,293.59216939983486
1844,293.7029575733076
1845,293.83627633655567
1846,294.0189453387169
1847,294.15357147272186
1848,294.29278966892804
1849,294.4492385572851
1850,294.5591063593613
1851,294.686714788771
1852,294.82908628862964
1853,294.96512107292205
1854,295.049095675658
1855,295.1679300482805
1856,295.3064702947796
1857,295.4271439484232
1858,295.58680368248184
1859,295.6906194622993
1860,295.8438543685244
1861,296.00282935813766
1862,296.18431959993626
1863,296.2893674631324
1864,296.36878733361766
1865,296.50172232078046
1866,296.61612832737984
1867,296.8022390300044
1868,296.9384791139356
1869,297.1083225625019
1870,297.1827141927694
1871,297.30184884816924
1872,297.3959979416862
1873,297.50546493974787
1874,297.636825880072
1875,297.7784239742722
1876,297.9104027225619
1877,297.9950966336587
1878,298.1105452307955
1879,298.1922895072628
1880,298.2905606059218
1881,298.38256085278533
1882,298.5716016832158
1883,298.68584096993857
1884,298.82205920342017
1885,298.8736092907093
1886,299.05410270371823
1887,299.21023416108136
1888,299.34414605042053
1889,299.4317968223185
1890,299.6048394276663
1891,299.71449143951537
1892,299.83301595197787
1893,299.98575670582386
1894,300.0466022847855
1895,300.172466006961
1896,300.2468310838227
1897,300.33842447237816
1898,300.4855818643356
1899,300.60592120810736
1900,300.74574714175617
1901,300.8903996717346
1902,301.0027592749678
1903,301.0758144906314
1904,301.14978097028313
1905,301.2555378696958
1906,301.42402220358673
1907,301.5439130789088
1908,301.6927406539213
1909,301.8280061264213
1910,301.9528777919026
1911,302.06602712208235
1912,302.2163102316323
1913,302.31792477259626
1914,302.47152571515153
1915,302.5877803277883
1916,302.64039199499865
1917,302.8051594516685
1918,302.96898867399227
1919,303.1459170008862
1920,303.2569271291487
1921,303.3491636715264
1922,303.49554900747296
1923,303.57510453139935
1924,303.70533782716456
1925,303.88706119436006
1926,303.94213223546797
1927,304.0322871382185
1928,304.1694988111586
1929,304.2829179671633
1930,304.3598913173224
1931,304.53295774817013
1932,304.67713134684976
1933,304.7822366009442
1934,304.95194508876807
1935,305.05172704926525
1936,305.1971383885705
1937,305.32139959451007
1938,305.49252563100896
1939,305.5778601166898
1940,305.75647429876693
1941,305.8720656593049
1942,306.0183036697099
1943,306.1487840265561
1944,306.26660808415045
1945,306.3576278004361
1946,306.4466601415007
1947,306.5450321459129
1948,306.68399918733087
1949,306.8201019619066
1950,306.9327485826904
1951,307.07226062836924
1952,307.22542613888737
1953,307.36916246429394
1954,307.45447951461387
1955,307.62238496590135
1956,307.70259120523565
1957,307.81839237456404
1958,307.9476920605123
1959,308.09906546598523
1960,308.2127451001362
1961,308.3650073048683
1962,308.4626885625162
1963,308.6033743458888
1964,308.6911414619948
1965,308.7904967308737
1966,308.9312749057241
1967,309.1356541948252
1968,309.2989909995523
1969,309.4365851420396
1970,309.6154789331877
1971,309.75423321700754
1972,309.82869182363004
1973,309.9272054427499
1974,310.0802045613129
1975,310.2718706703714
1976,310.37524142444386
1977,310.4869058384607
1978,310.65116815239486
1979,310.80165993510934
1980,310.89024695023966
1981,310.959833564258
1982,311.08663187836055
1983,311.18147726636914
1984,311.27060333362954
1985,311.39522025452936
1986,311.53650691690234
1987,311.64933399666376
1988,311.768052587649
1989,311.9453098125126
1990,312.01825669377934
1991,312.16959082795347
1992,312.34180850236726
1993,312.4717108274628
1994,312.5893148153457
1995,312.71899301303523
1996,312.81977623157206
1997,312.94742211925893
1998,313.1231329063863
1999,313.240089638007
2000,313.4057528160939
2001,313.51979488397694
2002,313.65953463302196
2003,313.82943472775645
2004,313.9985289521223
2005,314.1319006985972
2006,314.21779197692865
2007,314.32140074415815
2008,314.47888818008533
2009,314.63921270301734
2010,314.73494769433023
2011,314.8467929864583
2012,314.98275059497166
2013,315.10474072697605
2014,315.21798664269875
2015,315.33282725192294
2016,315.49869324671215
2017,315.6294238286839
2018,315.72283222609076
2019,315.82905866217686
2020,315.9411521366031
2021,316.09520355639427
2022,316.2297283594937
2023,316.3730185617611
2024,316.5086448023676
2025,316.60421844218274
2026,316.7388435936057
2027,316.8711994040806
2028,316.9521524312769
2029,317.0637964909755
2030,317.23230336976104
2031,317.3992225636563
2032,317.5098694548641
2033,317.62612946420313
2034,317.71124290712135
2035,317.8807588651522
2036,317.9857233374807
2037,318.12183984424473
2038,318.26514318044434
2039,318.3950544415327
2040,318.49713187528994
2041,318.6430286379022
2042,318.77495234756225
2043,318.93364766423576
2044,319.0707688446417
2045,319.19579927937144
2046,319.38462280269823
2047,319.5198875809551
2048,319.6145270590799
2049,319.7424424743614
2050,319.8545355666424
2051,320.10934895771885
2052,320.2612032565518
2053,320.39271778593985
2054,320.4452488399632
2055,320.6100180556594
2056,320.71486556815404
2057,320.815832268275
2058,320.9925598673271
2059,321.13696553687527
2060,321.25090029095475
2061,321.3476631464419
2062,321.44857605374773
2063,321.5500562823256
2064,321.70634637700834
2065,321.79198849877423
2066,321.9203518432535
2067,322.0480956912678
2068,322.2183134449084
2069,322.32234314264764
2070,322.4231512504957
2071,322.5373917495848
2072,322.6890160335198
2073,322.80864602537577
2074,322.90964867742974
2075,323.0801586944885
2076,323.20285636934756
2077,323.32601346945955
2078,323.39329857488616
2079,323.52492683411566
2080,323.6380745002896
2081,323.7321756965607
2082,323.8764289718992
2083,323.9508914317158
2084,324.06758047345573
2085,324.1729517211812
2086,324.3249289490242
2087,324.4300897660313
2088,324.5062133644816
2089,324.64856751737034
2090,324.82403296751244
2091,324.96315280362774
2092,325.13894087391407
2093,325.2739371262409
2094,325.4169232567055
2095,325.59045519359125
2096,325.7412967956144
2097,325.82375964775827
2098,325.92774001012316
2099,326.02516378536524
2100,326.1646523942369
2101,326.3063099939335
2102,326.40518032355754
2103,326.57870181068813
2104,326.7820846947115
2105,326.9168689405502
2106,327.0272830171056
2107,327.2330151740158
2108,327.28784713414075
2109,327.4888859109118
2110,327.66311207951503
2111,327.7943086628323
2112,327.9192120753209
2113,328.02384479798036
2114,328.16217921683096
2115,328.3169795409451
2116,328.47241142797816
2117,328.61417425030663
2118,328.73240150590857
2119,328.8625762722989
2120,328.9188688579245
2121,329.07154856753317
2122,329.21696758632265
2123,329.37248789642734
2124,329.44800731079044
2125,329.5582769644219
2126,329.7187042955742
2127,329.88126209985904
2128,330.03133904635075
2129,330.18456619791283
2130,330.29735222062624
2131,330.3686832590628
2132,330.4750614921185
2133,330.64804591822985
2134,330.7773103858498
2135,330.9453912501553
2136,331.0659938858944
2137,331.18775137547243
2138,331.37182665728176
2139,331.46110184460554
2140,331.5651525975693
2141,331.6809624905451
2142,331.78896435985405
2143,331.876471231335
2144,331.99016832206024
2145,332.07233144569875
2146,332.21524726802704
2147,332.3202034787113
2148,332.41184228107136
2149,332.5346536882989
2150,332.6839915573428
2151,332.79562097070607
2152,332.88030499554145
2153,333.0159052124544
2154,333.17528968628005
2155,333.2396844427943
2156,333.3628617844648
2157,333.5515917172755
2158,333.6690827622213
2159,333.7985041932917
2160,333.9322273143153
2161,334.04202342250454
2162,334.1002712594127
2163,334.30018063660543
2164,334.399317246852
2165,334.5677219236047
2166,334.71009203929293
2167,334.8381202545146
2168,334.9233171805968
2169,335.00852447625834
2170,335.14874346349364
2171,335.28154118626287
2172,335.44998469576564
2173,335.53061434355374
2174,335.7580359496511
2175,335.8529029494436
2176,335.9992778998868
2177,336.13208022512646
2178,336.30478770903085
2179,336.4112712512063
2180,336.45656928172957
2181,336.6334688293697
2182,336.798271426766
2183,336.93493538618947
2184,337.106078009895
2185,337.18300744867736
2186,337.27542684720066
2187,337.40287398540465
2188,337.5088566508298
2189,337.6110508476669
2190,337.7001130999573
2191,337.77902956503516
2192,337.88339007712545
2193,338.02371095299003
2194,338.13013729755573
2195,338.27739596240133
2196,338.36609422373476
2197,338.5136198020645
2198,338.64040613673075
2199,338.7661676330127
2200,338.8883416614156
2201,339.002290287169
2202,339.1077418250684
2203,339.2449898057154
2204,339.3730102019605
2205,339.4670767400639
2206,339.53626557715074
2207,339.6766670723149
2208,339.7657667558442
2209,339.82016181761185
2210,339.90636839665495
2211,340.0088341907833
2212,340.1133697817722
2213,340.2320694736212
2214,340.42696998712324
2215,340.6108585902884
2216,340.73870388617604
2217,340.8578296046675
2218,340.96448992585454
2219,341.0987066825778
2220,341.18438880228945
2221,341.34044178710974
2222,341.44166816739624
2223,341.543412154801
2224,341.69568677257905
2225,341.799031834212
2226,341.94929779006964
2227,342.0714187468087
2228,342.19205406788285
2229,342.30778653641596
2230,342.4121131590646
2231,342.565322835365
2232,342.69784223789554
2233,342.7766573840467
2234,342.825782179404
2235,342.92873226634384
2236,343.1122772454828
2237,343.19803198891475
2238,343.326881837169
2239,343.5615668219339
2240,343.7521443775436
2241,343.8440266151589
2242,343.94680124118645
2243,344.039507474617
2244,344.12352996166265
2245,344.2226012526516
2246,344.33938134555217
2247,344.4217426153034
2248,344.563713406022
2249,344.6754892037717
2250,344.78865444881905
2251,344.8809900289386
2252,345.0445835761702
2253,345.1884043400149
2254,345.28437484506486
2255,345.43007611695464
2256,345.51547818863247
2257,345.6960114428312
2258,345.813374356422
2259,345.98695374635446
2260,346.0857823586089
2261,346.2210093035246
2262,346.3399869266591
2263,346.4531964504436
2264,346.5709061506369
2265,346.6398528116495
2266,346.78642893367686
2267,346.87705895746694
2268,346.98051397977395
2269,347.1070653336368
2270,347.2605142234806
2271,347.4246230248831
2272,347.4973934301803
2273,347.6716599892832
2274,347.80398199129576
2275,347.9255994325862
2276,348.01919426954424
2277,348.15985436405
2278,348.2832621898814
2279,348.4424487141193
2280,348.6074479881872
2281,348.68958022241253
2282,348.8144950710166
2283,348.96370670115255
2284,349.05828184122663
2285,349.1364247574352
2286,349.27201280521064
2287,349.4419837917517
2288,349.5799893923617
2289,349.7115579382786
2290,349.8605597100132
2291,349.9588761098793
2292,350.05431260237407
2293,350.1746014717176
2294,350.28985489600853
2295,350.3914993012519
2296,350.554023544767
2297,350.64779499469216
2298,350.7897696146883
2299,350.89441466377843
2300,351.00899342385577
2301,351.13185413910253
2302,351.233924038827
2303,351.3578362245745
2304,351.48483012115406
2305,351.53575133710603
2306,351.6447838203562
2307,351.75937049956894
2308,351.8880060023849
2309,351.96425113010935
2310,352.08604746367837
2311,352.24184025648117
2312,352.38262688334726
2313,352.51810969876163
2314,352.6167658380481
2315,352.7319436299191
2316,352.7651375787114
2317,352.93350815428073
2318,353.05346966118026
2319,353.12130449538625
2320,353.2188426459497
2321,353.3341295904237
2322,353.3878841324444
2323,353.4898185452235
2324,353.6053626219954
2325,353.65765611743075
2326,353.75484524498575
2327,353.89445668559785
2328,353.98382561782785
2329,354.147215212503
2330,354.25449976268663
2331,354.33566477808284
2332,354.4558094998135
2333,354.5401582087972
2334,354.6487125630328
2335,354.7899804771529
2336,354.8959941070078
2337,355.0246856867053
2338,355.1740372255276
2339,355.36787910664447
2340,355.44672667178605
2341,355.51657503238937
2342,355.6090913763937
2343,355.72609148850296
2344,355.8957261958682
2345,355.9902968192267
2346,356.1501622565347
2347,356.3177919473798
2348,356.47552984020615
2349,356.58815848118815
2350,356.69655465435005
2351,356.8063768687799
2352,356.93780053171656
2353,357.0820890786175
2354,357.1889933632591
2355,357.2861648425371
2356,357.36546073872853
2357,357.5212401106502
2358,357.61448046097223
2359,357.7543888428327
2360,357.8812805092929
2361,358.0105878862207
2362,358.0827428159356
2363,358.2135774492323
2364,358.32700224769866
2365,358.44497063801526
2366,358.6296581232777
2367,358.7664752293745
2368,358.8621375423098
2369,359.00589150551093
2370,359.09917104602533
2371,359.2240732173572
2372,359.31551553193685
2373,359.45642773034564
2374,359.54507927506893
2375,359.65207221237813
2376,359.80534228406964
2377,359.9511540770955
2378,360.07072597236424
2379,360.16581273428204
2380,360.2171259485184
2381,360.29945210411563
2382,360.43490545144834
2383,360.5402827329785
2384,360.67756606145355
2385,360.79414279834486
2386,360.8709824666133
2387,361.0507447231747
2388,361.17905997801915
2389,361.268334675162
2390,361.37655486842857
2391,361.48083378055253
2392,361.6603957691724
2393,361.82627299124294
2394,361.9296048815777
2395,362.08118057276675
2396,362.18490202630943
2397,362.24491348382674
2398,362.36856116755666
2399,362.4475107563621
2400,362.5635915258373
2401,362.6816696109948
2402,362.7283164850186
2403,362.87955458219994
2404,362.9966597366039
2405,363.104525635168
2406,363.25070691187074
2407,363.3861492680941
2408,363.57698611148743
2409,363.75112417696386
2410,363.9020861803503
2411,364.01991983155744
2412,364.1681392741943
2413,364.3168786664688
2414,364.3956404122485
2415,364.5114705188257
2416,364.60760584329824
2417,364.68602751850744
2418,364.7758348029172
2419,364.9396082893623
2420,365.0413472206231
2421,365.1853356211443
2422,365.2939343222472
2423,365.39380235647275
2424,365.4974733112081
2425,365.61363293541353
2426,365.71988169540737
2427,365.8478228849777
2428,365.97734763949154
2429,366.1113747798671
2430,366.24688345265463
2431,366.39730705548374
2432,366.5086404438997
2433,366.61692150512147
2434,366.7003012440689
2435,366.8285745708798
2436,366.9420950297808
2437,367.0695492985953
2438,367.17960878101593
2439,367.3014461385059
2440,367.42250891857464
2441,367.5455842991693
2442,367.6439242872271
2443,367.7377278463848
2444,367.77078587026483
2445,367.8747030079609
2446,368.0133529965694
2447,368.07909358670156
2448,368.1415046438112
2449,368.2567144141625
2450,368.40249775736584
2451,368.62435786045825
2452,368.7047448243124
2453,368.81965044029687
2454,368.85628322031437
2455,369.00119818646135
2456,369.1292743722965
2457,369.2421694218318
2458,369.3870921695938
2459,369.48705717509165
2460,369.59126479516306
2461,369.7522025020757
2462,369.88991857564235
2463,369.9714478539214
2464,370.10301771701876
2465,370.1994511362076
2466,370.2794423253908
2467,370.3568970266923
2468,370.46589824676767
2469,370.57005555193035
2470,370.6682454430567
2471,370.76232024925423
2472,370.8549112986779
2473,370.9938563605461
2474,371.07572048016306
2475,371.24468019613465
2476,371.38909252036535
2477,371.49576605358493
2478,371.62591336616134
2479,371.73955118697165
2480,371.8370298126754
2481,371.96980370874314
2482,372.0786650194003
2483,372.1804826416925
2484,372.2874550772136
2485,372.3355807420297
2486,372.4177705160549
2487,372.58286926043934
2488,372.7151126728172
2489,372.82177446048223
2490,372.8865856801482
2491,372.98410699801417
2492,373.0649988350383
2493,373.14976251388714
2494,373.3441600314727
2495,373.44797822498305
2496,373.55771822150535
2497,373.69023254468914
2498,373.8034977137895
2499,373.9409441304014
2500,374.06174080994913
2501,374.1913004263198
2502,374.2618727734709
2503,374.3508210091329
2504,374.4326589934438
2505,374.5559317412038
2506,374.65012341911745
2507,374.78512898157805
2508,374.90047987852
2509,374.996963378653
2510,375.11864889753616
2511,375.2004123788157
2512,375.40810484221754
2513,375.4881252365814
2514,375.5994538106126
2515,375.7552628557502
2516,375.89847050278667
2517,376.0290543384514
2518,376.0995696293845
2519,376.1864480986245
2520,376.3549193311689
2521,376.4100356741543
2522,376.47701456771705
2523,376.58232408450783
2524,376.7081939311445
2525,376.8547140551332
2526,376.98724691203324
2527,377.13452938680916
2528,377.33167877015876
2529,377.46814102105816
2530,377.5852293538363
2531,377.6803260977842
2532,377.78537009885906
2533,377.9142842449495
2534,378.01894442712035
2535,378.1148928329449
2536,378.26590354298907
2537,378.3757675311339
2538,378.4879980553918
2539,378.5529516244493
2540,378.67620088284576
2541,378.7931077094468
2542,378.8953757931824
2543,379.02393194765557
2544,379.18779022698016
2545,379.31891647576714
2546,379.48042894569414
2547,379.58186225188615
2548,379.6737624112044
2549,379.7947070927916
2550,379.95809672729087
2551,380.11589333087016
2552,380.2382056398718
2553,380.4084273697392
2554,380.50712183612086
2555,380.6161446945558
2556,380.82043156254224
2557,380.9597290934714
2558,381.0590067670852
2559,381.16688998335286
2560,381.2187856202718
2561,381.34339015988087
2562,381.4544214060155
2563,381.60418430335164
2564,381.7064928309167
2565,381.79233801303695
2566,381.8610229270247
2567,381.9874038073759
2568,382.0990924668926
2569,382.18830969247307
2570,382.29248985084564
2571,382.40031730413114
2572,382.53449023859673
2573,382.6130826741816
2574,382.6911463259656
2575,382.83648724506185
2576,382.91110250568386
2577,383.01466495107525
2578,383.07911696997684
2579,383.21005494017663
2580,383.2989290844458
2581,383.4321730099697
2582,383.56279746301857
2583,383.6003944748401
2584,383.7176904388941
2585,383.79580363749994
2586,383.88802403877963
2587,383.95573162315725
2588,384.05861111812254
2589,384.1966185323744
2590,384.3077175636372
2591,384.4094952102681
2592,384.5135592778258
2593,384.60727036607955
2594,384.73435857574196
2595,384.8187244128263
2596,385.00450982099517
2597,385.08686227031404
2598,385.17596861313
2599,385.30875724079334
2600,385.4106626399437
2601,385.56650259193646
2602,385.71344523403775
2603,385.86947471354006
2604,385.94735680881905
2605,386.0374082269371
2606,386.1131086272518
2607,386.27816954080146
2608,386.38747382801967
2609,386.4791209024258
2610,386.6248991590836
2611,386.7685777231614
2612,386.84764612260943
2613,387.0019430144819
2614,387.1265002726848
2615,387.2512265021338
2616,387.4275312112555
2617,387.5392081361021
2618,387.64892295346715
2619,387.7638276844824
2620,387.8617804813246
2621,387.96088449569294
2622,388.1125166869951
2623,388.17603314233776
2624,388.2787039353566
2625,388.3580721762266
2626,388.50450655058154
2627,388.5785816736062
2628,388.6749396623344
2629,388.74842539910236
2630,388.86829483446553
2631,388.92336701439154
2632,389.038163572318
2633,389.1701819516287
2634,389.23606298450164
2635,389.3657020296776
